Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00      32/96          stats_Analysis [184]
                0.00    0.00      64/96          drv_driver [3]
[148]    0.0    0.00    0.00      96         coeff_GetSavedDiffusion [148]
-----------------------------------------------
                0.00    0.00      32/96          stats_Analysis [184]
                0.00    0.00      64/96          drv_driver [3]
[149]    0.0    0.00    0.00      96         coeff_GetSavedRoadGravity [149]
-----------------------------------------------
                0.00    0.00      32/96          stats_Analysis [184]
                0.00    0.00      64/96          drv_driver [3]
[150]    0.0    0.00    0.00      96         coeff_GetSavedSlopeResist [150]
-----------------------------------------------
                0.00    0.00      32/96          stats_Analysis [184]
                0.00    0.00      64/96          drv_driver [3]
[151]    0.0    0.00    0.00      96         coeff_GetSavedSpread [151]
-----------------------------------------------
                0.00    0.00      32/96          print_usage [2]
                0.00    0.00      64/96          drv_driver [3]
[152]    0.0    0.00    0.00      96         coeff_SetCurrentBreed [152]
-----------------------------------------------
                0.00    0.00      32/96          print_usage [2]
                0.00    0.00      64/96          drv_driver [3]
[153]    0.0    0.00    0.00      96         coeff_SetCurrentDiffusion [153]
-----------------------------------------------
                0.00    0.00      32/96          print_usage [2]
                0.00    0.00      64/96          drv_driver [3]
[154]    0.0    0.00    0.00      96         coeff_SetCurrentRoadGravity [154]
-----------------------------------------------
                0.00    0.00      32/96          print_usage [2]
                0.00    0.00      64/96          drv_driver [3]
[155]    0.0    0.00    0.00      96         coeff_SetCurrentSlopeResist [155]
-----------------------------------------------
                0.00    0.00      32/96          print_usage [2]
                0.00    0.00      64/96          drv_driver [3]
[156]    0.0    0.00    0.00      96         coeff_SetCurrentSpread [156]
-----------------------------------------------
                0.00    0.00      96/96          stats_Analysis [184]
[157]    0.0    0.00    0.00      96         stats_CalAverages [157]
                0.00    0.00      96/1153        scen_GetMonteCarloIterations [129]
-----------------------------------------------
                0.00    0.00      96/96          stats_Analysis [184]
[158]    0.0    0.00    0.00      96         stats_ProcessGrowLog [158]
                0.00    0.00     192/1153        scen_GetMonteCarloIterations [129]
                0.00    0.00     192/192         stats_CalStdDev [141]
                0.00    0.00     192/384         igrid_UrbanYear2Index [135]
                0.00    0.00      96/384         scen_GetOutputDir [136]
                0.00    0.00      96/5003        proc_GetProcessingType [82]
-----------------------------------------------
                0.00    0.00      96/96          stats_Analysis [184]
[159]    0.0    0.00    0.00      96         stats_WriteStatsValLine [159]
-----------------------------------------------
                0.00    0.00       4/79          gdif_WriteColorKey [43]
                0.00    0.00      11/79          gdif_ReadGIF [24]
                0.00    0.00      32/79          out_write_restart_data [69]
                0.00    0.00      32/79          gdif_WriteGIF [22]
[160]    0.0    0.00    0.00      79         scen_GetLogWritesFlag [160]
-----------------------------------------------
                0.00    0.00       2/67          proc_SetTotalRuns [276]
                0.00    0.00      65/67          print_usage [2]
[161]    0.0    0.00    0.00      67         coeff_GetStepRoadGravity [161]
-----------------------------------------------
                0.00    0.00       1/65          main [1]
                0.00    0.00      64/65          print_usage [2]
[162]    0.0    0.00    0.00      65         scen_GetRandomSeed [162]
-----------------------------------------------
                0.00    0.00      64/64          drv_driver [3]
[163]    0.0    0.00    0.00      64         coeff_LogCurrent [163]
-----------------------------------------------
                0.00    0.00      64/64          grw_grow [4]
[164]    0.0    0.00    0.00      64         proc_GetNumRunsExecThisCPU [164]
-----------------------------------------------
                0.00    0.00      64/64          drv_driver [3]
[165]    0.0    0.00    0.00      64         proc_SetCurrentMonteCarlo [165]
-----------------------------------------------
                0.00    0.00      64/64          grw_grow [4]
[166]    0.0    0.00    0.00      64         proc_SetCurrentYear [166]
-----------------------------------------------
                0.00    0.00      64/64          drv_driver [3]
[167]    0.0    0.00    0.00      64         scen_GetLogCoeffFlag [167]
-----------------------------------------------
                0.00    0.00      64/64          drv_driver [3]
[168]    0.0    0.00    0.00      64         scen_GetLogUrbanizationAttemptsFlag [168]
-----------------------------------------------
                0.00    0.00      64/64          drv_driver [3]
[169]    0.0    0.00    0.00      64         stats_InitUrbanizationAttempts [169]
-----------------------------------------------
                0.00    0.00      64/64          drv_driver [3]
[170]    0.0    0.00    0.00      64         stats_LogUrbanizationAttempts [170]
-----------------------------------------------
                0.00    0.00      64/64          grw_grow [4]
[171]    0.0    0.00    0.00      64         timer_Read [171]
-----------------------------------------------
                0.00    0.00       3/62          proc_SetTotalRuns [276]
                0.00    0.00      59/62          print_usage [2]
[172]    0.0    0.00    0.00      62         coeff_GetStopRoadGravity [172]
-----------------------------------------------
                0.00    0.00       1/59          proc_SetTotalRuns [276]
                0.00    0.00      58/59          print_usage [2]
[173]    0.0    0.00    0.00      59         coeff_GetStartRoadGravity [173]
-----------------------------------------------
                0.00    0.00       4/47          gdif_WriteColorKey [43]
                0.00    0.00      11/47          gdImageCreateFromGif [29]
                0.00    0.00      32/47          gdif_WriteGIF [22]
[174]    0.0    0.00    0.00      47         gdImageCreate [174]
-----------------------------------------------
                0.00    0.00       4/47          gdif_WriteColorKey [43]
                0.00    0.00      11/47          gdif_ReadGIF [24]
                0.00    0.00      32/47          gdif_WriteGIF [22]
[175]    0.0    0.00    0.00      47         gdImageDestroy [175]
-----------------------------------------------
                0.00    0.00      34/34          scen_read_file [320]
[176]    0.0    0.00    0.00      34         scen_process_user_color [176]
                0.00    0.00      34/416         util_trim [133]
-----------------------------------------------
                0.00    0.00       1/33          main [1]
                0.00    0.00      32/33          print_usage [2]
[177]    0.0    0.00    0.00      33         scen_GetLogTimingsFlag [177]
-----------------------------------------------
                0.00    0.00      32/32          print_usage [2]
[178]    0.0    0.00    0.00      32         InitRandom [178]
-----------------------------------------------
                0.00    0.00      11/32          igrid_echo_input [34]
                0.00    0.00      21/32          grw_grow [4]
[179]    0.0    0.00    0.00      32         color_GetColortable [179]
-----------------------------------------------
                0.00    0.00      32/32          drv_driver [3]
[180]    0.0    0.00    0.00      32         pgrid_GetCumulatePtr [180]
-----------------------------------------------
                0.00    0.00      32/32          drv_driver [3]
[181]    0.0    0.00    0.00      32         pgrid_GetLand1Ptr [181]
-----------------------------------------------
                0.00    0.00      32/32          print_usage [2]
[182]    0.0    0.00    0.00      32         proc_IncrementCurrentRun [182]
-----------------------------------------------
                0.00    0.00      32/32          print_usage [2]
[183]    0.0    0.00    0.00      32         proc_IncrementNumRunsExecThisCPU [183]
-----------------------------------------------
                0.00    0.00      32/32          drv_driver [3]
[184]    0.0    0.00    0.00      32         stats_Analysis [184]
                0.00    0.00     384/391         igrid_GetUrbanCount [134]
                0.00    0.00     320/320         stats_linefit [137]
                0.00    0.00     128/130         scen_GetWriteAvgFileFlag [143]
                0.00    0.00     128/130         scen_GetWriteStdDevFileFlag [144]
                0.00    0.00      96/5003        proc_GetProcessingType [82]
                0.00    0.00      96/165         igrid_GetUrbanYear [142]
                0.00    0.00      96/96          stats_CalAverages [157]
                0.00    0.00      96/96          stats_ProcessGrowLog [158]
                0.00    0.00      96/96          stats_WriteStatsValLine [159]
                0.00    0.00      64/4696        proc_GetCurrentRun [83]
                0.00    0.00      32/384         scen_GetOutputDir [136]
                0.00    0.00      32/1539        scen_GetDoingLanduseFlag [99]
                0.00    0.00      32/96          coeff_GetSavedRoadGravity [149]
                0.00    0.00      32/96          coeff_GetSavedSlopeResist [150]
                0.00    0.00      32/96          coeff_GetSavedSpread [151]
                0.00    0.00      32/96          coeff_GetSavedBreed [147]
                0.00    0.00      32/96          coeff_GetSavedDiffusion [148]
                0.00    0.00       1/2           stats_CreateStatsValFile [231]
                0.00    0.00       1/2           stats_CreateControlFile [230]
-----------------------------------------------
                0.00    0.00       3/27          proc_SetTotalRuns [276]
                0.00    0.00      24/27          main [1]
[185]    0.0    0.00    0.00      27         coeff_GetStopSlopeResist [185]
-----------------------------------------------
                0.00    0.00      21/21          scen_read_file [320]
[186]    0.0    0.00    0.00      21         util_AllCAPS [186]
-----------------------------------------------
                0.00    0.00       2/18          proc_SetTotalRuns [276]
                0.00    0.00      16/18          main [1]
[187]    0.0    0.00    0.00      18         coeff_GetStepSlopeResist [187]
-----------------------------------------------
                0.00    0.00       3/15          proc_SetTotalRuns [276]
                0.00    0.00      12/15          main [1]
[188]    0.0    0.00    0.00      15         coeff_GetStopSpread [188]
-----------------------------------------------
                0.00    0.00       7/15          mem_LogPartition [32]
                0.00    0.00       8/15          mem_Init [30]
[189]    0.0    0.00    0.00      15         pgrid_GetPGridCount [189]
-----------------------------------------------
                0.00    0.00      12/12          igrid_ValidateGrids [260]
[190]    0.0    0.00    0.00      12         landclass_IsAlandclass [190]
-----------------------------------------------
                0.00    0.00      12/12          color_Init [42]
[191]    0.0    0.00    0.00      12         scen_GetProbabilityColorCount [191]
-----------------------------------------------
                0.00    0.00      11/11          gdImageCreateFromGif [29]
[192]    0.0    0.00    0.00      11         ReadColorMap [192]
-----------------------------------------------
                0.00    0.00      11/11          igrid_Debug [23]
[193]    0.0    0.00    0.00      11         grid_dump [193]
-----------------------------------------------
                0.00    0.00      11/11          igrid_init [262]
[194]    0.0    0.00    0.00      11         igrid_SetGridSizes [194]
-----------------------------------------------
                0.00    0.00      11/11          igrid_ReadFiles [21]
[195]    0.0    0.00    0.00      11         mem_GetIGridPtr [195]
-----------------------------------------------
                0.00    0.00      11/11          igrid_Debug [23]
[196]    0.0    0.00    0.00      11         scen_GetEchoImageFlag [196]
-----------------------------------------------
                0.00    0.00      11/11          igrid_init [262]
[197]    0.0    0.00    0.00      11         scen_GetInputDir [197]
-----------------------------------------------
                0.00    0.00      11/11          color_Init [42]
[198]    0.0    0.00    0.00      11         scen_GetProbabilityColor [198]
-----------------------------------------------
                0.00    0.00       2/10          proc_SetTotalRuns [276]
                0.00    0.00       8/10          main [1]
[199]    0.0    0.00    0.00      10         coeff_GetStepSpread [199]
-----------------------------------------------
                0.00    0.00      10/10          main [1]
[200]    0.0    0.00    0.00      10         scen_GetNumLanduseClasses [200]
-----------------------------------------------
                0.00    0.00       1/9           proc_SetTotalRuns [276]
                0.00    0.00       8/9           main [1]
[201]    0.0    0.00    0.00       9         coeff_GetStartSlopeResist [201]
-----------------------------------------------
                0.00    0.00       3/9           proc_SetTotalRuns [276]
                0.00    0.00       6/9           main [1]
[202]    0.0    0.00    0.00       9         coeff_GetStopBreed [202]
-----------------------------------------------
                0.00    0.00       8/8           main [1]
[203]    0.0    0.00    0.00       8         landclassSetColor [203]
-----------------------------------------------
                0.00    0.00       8/8           main [1]
[204]    0.0    0.00    0.00       8         landclassSetGrayscale [204]
-----------------------------------------------
                0.00    0.00       8/8           main [1]
[205]    0.0    0.00    0.00       8         landclassSetName [205]
-----------------------------------------------
                0.00    0.00       8/8           main [1]
[206]    0.0    0.00    0.00       8         landclassSetType [206]
-----------------------------------------------
                0.00    0.00       8/8           color_Init [42]
[207]    0.0    0.00    0.00       8         landclass_GetClassColor [207]
-----------------------------------------------
                0.00    0.00       8/8           color_Init [42]
[208]    0.0    0.00    0.00       8         scen_GetDeltatronColorCount [208]
-----------------------------------------------
                0.00    0.00       8/8           main [1]
[209]    0.0    0.00    0.00       8         scen_GetLanduseClassColor [209]
-----------------------------------------------
                0.00    0.00       8/8           main [1]
[210]    0.0    0.00    0.00       8         scen_GetLanduseClassGrayscale [210]
-----------------------------------------------
                0.00    0.00       8/8           main [1]
[211]    0.0    0.00    0.00       8         scen_GetLanduseClassName [211]
-----------------------------------------------
                0.00    0.00       8/8           main [1]
[212]    0.0    0.00    0.00       8         scen_GetLanduseClassType [212]
-----------------------------------------------
                0.00    0.00       8/8           igrid_init [262]
[213]    0.0    0.00    0.00       8         scen_GetUrbanDataFilename [213]
-----------------------------------------------
                0.00    0.00       3/7           mem_LogPartition [32]
                0.00    0.00       4/7           mem_Init [30]
[214]    0.0    0.00    0.00       7         wgrid_GetWGridCount [214]
-----------------------------------------------
                0.00    0.00       2/6           proc_SetTotalRuns [276]
                0.00    0.00       4/6           main [1]
[215]    0.0    0.00    0.00       6         coeff_GetStepBreed [215]
-----------------------------------------------
                0.00    0.00       3/6           proc_SetTotalRuns [276]
                0.00    0.00       3/6           main [1]
[216]    0.0    0.00    0.00       6         coeff_GetStopDiffusion [216]
-----------------------------------------------
                0.00    0.00       6/6           pgrid_Init [269]
[217]    0.0    0.00    0.00       6         mem_GetPGridPtr [217]
-----------------------------------------------
                0.00    0.00       6/6           color_Init [42]
[218]    0.0    0.00    0.00       6         scen_GetDeltatronColor [218]
-----------------------------------------------
                0.00    0.00       1/5           proc_SetTotalRuns [276]
                0.00    0.00       4/5           main [1]
[219]    0.0    0.00    0.00       5         coeff_GetStartSpread [219]
-----------------------------------------------
                0.00    0.00       5/5           igrid_init [262]
[220]    0.0    0.00    0.00       5         scen_GetUrbanDataFileCount [220]
-----------------------------------------------
                0.00    0.00       2/4           proc_SetTotalRuns [276]
                0.00    0.00       2/4           main [1]
[221]    0.0    0.00    0.00       4         coeff_GetStepDiffusion [221]
-----------------------------------------------
                0.00    0.00       4/4           igrid_init [262]
[222]    0.0    0.00    0.00       4         scen_GetLanduseDataFileCount [222]
-----------------------------------------------
                0.00    0.00       4/4           igrid_init [262]
[223]    0.0    0.00    0.00       4         scen_GetLanduseDataFilename [223]
-----------------------------------------------
                0.00    0.00       4/4           igrid_init [262]
[224]    0.0    0.00    0.00       4         scen_GetRoadDataFilename [224]
-----------------------------------------------
                0.00    0.00       1/3           proc_SetTotalRuns [276]
                0.00    0.00       2/3           main [1]
[225]    0.0    0.00    0.00       3         coeff_GetStartBreed [225]
-----------------------------------------------
                0.00    0.00       3/3           igrid_init [262]
[226]    0.0    0.00    0.00       3         scen_GetRoadDataFileCount [226]
-----------------------------------------------
                0.00    0.00       1/2           proc_SetTotalRuns [276]
                0.00    0.00       1/2           main [1]
[227]    0.0    0.00    0.00       2         coeff_GetStartDiffusion [227]
-----------------------------------------------
                0.00    0.00       1/2           mem_Init [30]
                0.00    0.00       1/2           main [1]
[228]    0.0    0.00    0.00       2         scen_GetLogMemoryMapFlag [228]
-----------------------------------------------
                0.00    0.00       2/2           igrid_init [262]
[229]    0.0    0.00    0.00       2         scen_GetSlopeDataFilename [229]
-----------------------------------------------
                0.00    0.00       1/2           stats_Analysis [184]
                0.00    0.00       1/2           main [1]
[230]    0.0    0.00    0.00       2         stats_CreateControlFile [230]
-----------------------------------------------
                0.00    0.00       1/2           stats_Analysis [184]
                0.00    0.00       1/2           main [1]
[231]    0.0    0.00    0.00       2         stats_CreateStatsValFile [231]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[232]    0.0    0.00    0.00       1         coeff_ConcatenateFiles [232]
                0.00    0.00       2/384         scen_GetOutputDir [136]
                0.00    0.00       1/1347        scen_GetWriteCoeffFileFlag [109]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[233]    0.0    0.00    0.00       1         coeff_CreateCoeffFile [233]
                0.00    0.00       1/1347        scen_GetWriteCoeffFileFlag [109]
                0.00    0.00       1/384         scen_GetOutputDir [136]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[234]    0.0    0.00    0.00       1         coeff_LogBestFit [234]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[235]    0.0    0.00    0.00       1         coeff_LogStart [235]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[236]    0.0    0.00    0.00       1         coeff_LogStep [236]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[237]    0.0    0.00    0.00       1         coeff_LogStop [237]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[238]    0.0    0.00    0.00       1         coeff_SetBestFitBreed [238]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[239]    0.0    0.00    0.00       1         coeff_SetBestFitDiffusion [239]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[240]    0.0    0.00    0.00       1         coeff_SetBestFitRoadGravity [240]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[241]    0.0    0.00    0.00       1         coeff_SetBestFitSlopeResist [241]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[242]    0.0    0.00    0.00       1         coeff_SetBestFitSpread [242]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[243]    0.0    0.00    0.00       1         coeff_SetStartBreed [243]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[244]    0.0    0.00    0.00       1         coeff_SetStartDiffusion [244]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[245]    0.0    0.00    0.00       1         coeff_SetStartRoadGravity [245]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[246]    0.0    0.00    0.00       1         coeff_SetStartSlopeResist [246]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[247]    0.0    0.00    0.00       1         coeff_SetStartSpread [247]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[248]    0.0    0.00    0.00       1         coeff_SetStepBreed [248]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[249]    0.0    0.00    0.00       1         coeff_SetStepDiffusion [249]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[250]    0.0    0.00    0.00       1         coeff_SetStepRoadGravity [250]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[251]    0.0    0.00    0.00       1         coeff_SetStepSlopeResist [251]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[252]    0.0    0.00    0.00       1         coeff_SetStepSpread [252]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[253]    0.0    0.00    0.00       1         coeff_SetStopBreed [253]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[254]    0.0    0.00    0.00       1         coeff_SetStopDiffusion [254]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[255]    0.0    0.00    0.00       1         coeff_SetStopRoadGravity [255]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[256]    0.0    0.00    0.00       1         coeff_SetStopSlopeResist [256]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[257]    0.0    0.00    0.00       1         coeff_SetStopSpread [257]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[258]    0.0    0.00    0.00       1         color_LogIt [258]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[259]    0.0    0.00    0.00       1         igrid_LogIt [259]
                0.00    0.00       1/1           out_center_text [268]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[260]    0.0    0.00    0.00       1         igrid_ValidateGrids [260]
                0.00    0.00      12/12          landclass_IsAlandclass [190]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[261]    0.0    0.00    0.00       1         igrid_VerifyInputs [261]
                0.00    0.00       1/1539        scen_GetDoingLanduseFlag [99]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[262]    0.0    0.00    0.00       1         igrid_init [262]
                0.00    0.00      11/11          scen_GetInputDir [197]
                0.00    0.00      11/11          igrid_SetGridSizes [194]
                0.00    0.00       8/8           scen_GetUrbanDataFilename [213]
                0.00    0.00       6/5003        proc_GetProcessingType [82]
                0.00    0.00       5/5           scen_GetUrbanDataFileCount [220]
                0.00    0.00       4/4           scen_GetRoadDataFilename [224]
                0.00    0.00       4/4           scen_GetLanduseDataFileCount [222]
                0.00    0.00       4/4           scen_GetLanduseDataFilename [223]
                0.00    0.00       3/3           scen_GetRoadDataFileCount [226]
                0.00    0.00       2/2           scen_GetSlopeDataFilename [229]
                0.00    0.00       1/1           scen_GetPredictionStartDate [312]
                0.00    0.00       1/1           scen_GetExcludedDataFilename [299]
                0.00    0.00       1/1           scen_GetBackgroundDataFilename [277]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[263]    0.0    0.00    0.00       1         landclassSetNumClasses [263]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[264]    0.0    0.00    0.00       1         landclass_Init [264]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[265]    0.0    0.00    0.00       1         landclass_LogIt [265]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[266]    0.0    0.00    0.00       1         mem_CheckMemory [266]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[267]    0.0    0.00    0.00       1         mem_LogMinFreeWGrids [267]
-----------------------------------------------
                0.00    0.00       1/1           igrid_LogIt [259]
[268]    0.0    0.00    0.00       1         out_center_text [268]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[269]    0.0    0.00    0.00       1         pgrid_Init [269]
                0.00    0.00       6/6           mem_GetPGridPtr [217]
-----------------------------------------------
                0.00    0.00       1/1           scen_init [319]
[270]    0.0    0.00    0.00       1         proc_GetRestartFlag [270]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[271]    0.0    0.00    0.00       1         proc_SetCurrentRun [271]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[272]    0.0    0.00    0.00       1         proc_SetLastMonteCarlo [272]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[273]    0.0    0.00    0.00       1         proc_SetNumRunsExecThisCPU [273]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[274]    0.0    0.00    0.00       1         proc_SetProcessingType [274]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[275]    0.0    0.00    0.00       1         proc_SetStopYear [275]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[276]    0.0    0.00    0.00       1         proc_SetTotalRuns [276]
                0.00    0.00       3/6           coeff_GetStopDiffusion [216]
                0.00    0.00       3/9           coeff_GetStopBreed [202]
                0.00    0.00       3/15          coeff_GetStopSpread [188]
                0.00    0.00       3/27          coeff_GetStopSlopeResist [185]
                0.00    0.00       3/62          coeff_GetStopRoadGravity [172]
                0.00    0.00       2/4           coeff_GetStepDiffusion [221]
                0.00    0.00       2/6           coeff_GetStepBreed [215]
                0.00    0.00       2/10          coeff_GetStepSpread [199]
                0.00    0.00       2/18          coeff_GetStepSlopeResist [187]
                0.00    0.00       2/67          coeff_GetStepRoadGravity [161]
                0.00    0.00       1/2           coeff_GetStartDiffusion [227]
                0.00    0.00       1/3           coeff_GetStartBreed [225]
                0.00    0.00       1/5           coeff_GetStartSpread [219]
                0.00    0.00       1/9           coeff_GetStartSlopeResist [201]
                0.00    0.00       1/59          coeff_GetStartRoadGravity [173]
-----------------------------------------------
                0.00    0.00       1/1           igrid_init [262]
[277]    0.0    0.00    0.00       1         scen_GetBackgroundDataFilename [277]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[278]    0.0    0.00    0.00       1         scen_GetCoeffBreedBestFit [278]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[279]    0.0    0.00    0.00       1         scen_GetCoeffBreedStart [279]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[280]    0.0    0.00    0.00       1         scen_GetCoeffBreedStep [280]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[281]    0.0    0.00    0.00       1         scen_GetCoeffBreedStop [281]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[282]    0.0    0.00    0.00       1         scen_GetCoeffDiffusionBestFit [282]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[283]    0.0    0.00    0.00       1         scen_GetCoeffDiffusionStart [283]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[284]    0.0    0.00    0.00       1         scen_GetCoeffDiffusionStep [284]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[285]    0.0    0.00    0.00       1         scen_GetCoeffDiffusionStop [285]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[286]    0.0    0.00    0.00       1         scen_GetCoeffRoadGravityBestFit [286]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[287]    0.0    0.00    0.00       1         scen_GetCoeffRoadGravityStart [287]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[288]    0.0    0.00    0.00       1         scen_GetCoeffRoadGravityStep [288]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[289]    0.0    0.00    0.00       1         scen_GetCoeffRoadGravityStop [289]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[290]    0.0    0.00    0.00       1         scen_GetCoeffSlopeResistBestFit [290]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[291]    0.0    0.00    0.00       1         scen_GetCoeffSlopeResistStart [291]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[292]    0.0    0.00    0.00       1         scen_GetCoeffSlopeResistStep [292]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[293]    0.0    0.00    0.00       1         scen_GetCoeffSlopeResistStop [293]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[294]    0.0    0.00    0.00       1         scen_GetCoeffSpreadBestFit [294]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[295]    0.0    0.00    0.00       1         scen_GetCoeffSpreadStart [295]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[296]    0.0    0.00    0.00       1         scen_GetCoeffSpreadStep [296]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[297]    0.0    0.00    0.00       1         scen_GetCoeffSpreadStop [297]
-----------------------------------------------
                0.00    0.00       1/1           color_Init [42]
[298]    0.0    0.00    0.00       1         scen_GetDateColor [298]
-----------------------------------------------
                0.00    0.00       1/1           igrid_init [262]
[299]    0.0    0.00    0.00       1         scen_GetExcludedDataFilename [299]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[300]    0.0    0.00    0.00       1         scen_GetLogBaseStatsFlag [300]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[301]    0.0    0.00    0.00       1         scen_GetLogColortablesFlag [301]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[302]    0.0    0.00    0.00       1         scen_GetLogDebugFlag [302]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[303]    0.0    0.00    0.00       1         scen_GetLogLandclassSummaryFlag [303]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[304]    0.0    0.00    0.00       1         scen_GetLogTransitionMatrixFlag [304]
-----------------------------------------------
                0.00    0.00       1/1           color_Init [42]
[305]    0.0    0.00    0.00       1         scen_GetPhase0GrowthColor [305]
-----------------------------------------------
                0.00    0.00       1/1           color_Init [42]
[306]    0.0    0.00    0.00       1         scen_GetPhase1GrowthColor [306]
-----------------------------------------------
                0.00    0.00       1/1           color_Init [42]
[307]    0.0    0.00    0.00       1         scen_GetPhase2GrowthColor [307]
-----------------------------------------------
                0.00    0.00       1/1           color_Init [42]
[308]    0.0    0.00    0.00       1         scen_GetPhase3GrowthColor [308]
-----------------------------------------------
                0.00    0.00       1/1           color_Init [42]
[309]    0.0    0.00    0.00       1         scen_GetPhase4GrowthColor [309]
-----------------------------------------------
                0.00    0.00       1/1           color_Init [42]
[310]    0.0    0.00    0.00       1         scen_GetPhase5GrowthColor [310]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[311]    0.0    0.00    0.00       1         scen_GetPostprocessingFlag [311]
-----------------------------------------------
                0.00    0.00       1/1           igrid_init [262]
[312]    0.0    0.00    0.00       1         scen_GetPredictionStartDate [312]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[313]    0.0    0.00    0.00       1         scen_GetScenarioFilename [313]
-----------------------------------------------
                0.00    0.00       1/1           color_Init [42]
[314]    0.0    0.00    0.00       1         scen_GetSeedColor [314]
-----------------------------------------------
                0.00    0.00       1/1           color_Init [42]
[315]    0.0    0.00    0.00       1         scen_GetWaterColor [315]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[316]    0.0    0.00    0.00       1         scen_GetWhirlgifBinary [316]
-----------------------------------------------
                0.00    0.00       1/1           color_Init [42]
[317]    0.0    0.00    0.00       1         scen_GetWriteColorKeyFlag [317]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[318]    0.0    0.00    0.00       1         scen_echo [318]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[319]    0.0    0.00    0.00       1         scen_init [319]
                0.00    0.00       1/1           wgrid_SetWGridCount [325]
